# Erdős–Straus hot corridor: mod24=0, hot mod9 classes, stride-24 from ~103.98M to ~115.999M
# n	num_solutions	triple_x	triple_y	triple_z
114206808	2	76137872	76137872	114206808
114206832	2	76137888	76137888	114206832
114206856	2	76137904	76137904	114206856
114206880	2	76137920	76137920	114206880
114206904	2	76137936	76137936	114206904
114206928	2	76137952	76137952	114206928
114206952	2	76137968	76137968	114206952
114206976	2	76137984	76137984	114206976
114207000	2	76138000	76138000	114207000
114207024	2	76138016	76138016	114207024
114207048	2	76138032	76138032	114207048
114207072	2	76138048	76138048	114207072
114207096	2	76138064	76138064	114207096
114207120	2	76138080	76138080	114207120
114207144	2	76138096	76138096	114207144
114207168	2	76138112	76138112	114207168
114207192	2	76138128	76138128	114207192
114207216	2	76138144	76138144	114207216
114207240	2	76138160	76138160	114207240
114207264	2	76138176	76138176	114207264
114207288	2	76138192	76138192	114207288
114207312	2	76138208	76138208	114207312
114207336	2	76138224	76138224	114207336
114207360	2	76138240	76138240	114207360
114207384	2	76138256	76138256	114207384
114207408	2	76138272	76138272	114207408
114207432	2	76138288	76138288	114207432
114207456	2	76138304	76138304	114207456
114207480	2	76138320	76138320	114207480
114207504	2	76138336	76138336	114207504
114207528	2	76138352	76138352	114207528
114207552	2	76138368	76138368	114207552
114207576	2	76138384	76138384	114207576
114207600	2	76138400	76138400	114207600
114207624	2	76138416	76138416	114207624
114207648	2	76138432	76138432	114207648
114207672	2	76138448	76138448	114207672
114207696	2	76138464	76138464	114207696
114207720	2	76138480	76138480	114207720
114207744	2	76138496	76138496	114207744
114207768	2	76138512	76138512	114207768
114207792	2	76138528	76138528	114207792
114207816	2	76138544	76138544	114207816
114207840	2	76138560	76138560	114207840
114207864	2	76138576	76138576	114207864
114207888	2	76138592	76138592	114207888
114207912	2	76138608	76138608	114207912
114207936	2	76138624	76138624	114207936
114207960	2	76138640	76138640	114207960
114207984	2	76138656	76138656	114207984
114208008	2	76138672	76138672	114208008
114208032	2	76138688	76138688	114208032
114208056	2	76138704	76138704	114208056
114208080	2	76138720	76138720	114208080
114208104	2	76138736	76138736	114208104
114208128	2	76138752	76138752	114208128
114208152	2	76138768	76138768	114208152
114208176	2	76138784	76138784	114208176
114208200	2	76138800	76138800	114208200
114208224	2	76138816	76138816	114208224
114208248	2	76138832	76138832	114208248
114208272	2	76138848	76138848	114208272
114208296	2	76138864	76138864	114208296
114208320	2	76138880	76138880	114208320
114208344	2	76138896	76138896	114208344
114208368	2	76138912	76138912	114208368
114208392	2	76138928	76138928	114208392
114208416	2	76138944	76138944	114208416
114208440	2	76138960	76138960	114208440
114208464	2	76138976	76138976	114208464
114208488	2	76138992	76138992	114208488
114208512	2	76139008	76139008	114208512
114208536	2	76139024	76139024	114208536
114208560	2	76139040	76139040	114208560
114208584	2	76139056	76139056	114208584
114208608	2	76139072	76139072	114208608
114208632	2	76139088	76139088	114208632
114208656	2	76139104	76139104	114208656
114208680	2	76139120	76139120	114208680
114208704	2	76139136	76139136	114208704
114208728	2	76139152	76139152	114208728
114208752	2	76139168	76139168	114208752
114208776	2	76139184	76139184	114208776
114208800	2	76139200	76139200	114208800
114208824	2	76139216	76139216	114208824
114208848	2	76139232	76139232	114208848
114208872	2	76139248	76139248	114208872
114208896	2	76139264	76139264	114208896
114208920	2	76139280	76139280	114208920
114208944	2	76139296	76139296	114208944
114208968	2	76139312	76139312	114208968
114208992	2	76139328	76139328	114208992
114209016	2	76139344	76139344	114209016
114209040	2	76139360	76139360	114209040
114209064	2	76139376	76139376	114209064
114209088	2	76139392	76139392	114209088
114209112	2	76139408	76139408	114209112
114209136	2	76139424	76139424	114209136
114209160	2	76139440	76139440	114209160
114209184	2	76139456	76139456	114209184
114209208	2	76139472	76139472	114209208
114209232	2	76139488	76139488	114209232
114209256	2	76139504	76139504	114209256
114209280	2	76139520	76139520	114209280
114209304	2	76139536	76139536	114209304
114209328	2	76139552	76139552	114209328
114209352	2	76139568	76139568	114209352
114209376	2	76139584	76139584	114209376
114209400	2	76139600	76139600	114209400
114209424	2	76139616	76139616	114209424
114209448	2	76139632	76139632	114209448
114209472	2	76139648	76139648	114209472
114209496	2	76139664	76139664	114209496
114209520	2	76139680	76139680	114209520
114209544	2	76139696	76139696	114209544
114209568	2	76139712	76139712	114209568
114209592	2	76139728	76139728	114209592
114209616	2	76139744	76139744	114209616
114209640	2	76139760	76139760	114209640
114209664	2	76139776	76139776	114209664
114209688	2	76139792	76139792	114209688
114209712	2	76139808	76139808	114209712
114209736	2	76139824	76139824	114209736
114209760	2	76139840	76139840	114209760
114209784	2	76139856	76139856	114209784
114209808	2	76139872	76139872	114209808
114209832	2	76139888	76139888	114209832
114209856	2	76139904	76139904	114209856
114209880	2	76139920	76139920	114209880
114209904	2	76139936	76139936	114209904
114209928	2	76139952	76139952	114209928
114209952	2	76139968	76139968	114209952
114209976	2	76139984	76139984	114209976
114210000	2	76140000	76140000	114210000
114210024	2	76140016	76140016	114210024
114210048	2	76140032	76140032	114210048
114210072	2	76140048	76140048	114210072
114210096	2	76140064	76140064	114210096
114210120	2	76140080	76140080	114210120
114210144	2	76140096	76140096	114210144
114210168	2	76140112	76140112	114210168
114210192	2	76140128	76140128	114210192
114210216	2	76140144	76140144	114210216
114210240	2	76140160	76140160	114210240
114210264	2	76140176	76140176	114210264
114210288	2	76140192	76140192	114210288
114210312	2	76140208	76140208	114210312
114210336	2	76140224	76140224	114210336
114210360	2	76140240	76140240	114210360
114210384	2	76140256	76140256	114210384
114210408	2	76140272	76140272	114210408
114210432	2	76140288	76140288	114210432
114210456	2	76140304	76140304	114210456
114210480	2	76140320	76140320	114210480
114210504	2	76140336	76140336	114210504
114210528	2	76140352	76140352	114210528
114210552	2	76140368	76140368	114210552
114210576	2	76140384	76140384	114210576
114210600	2	76140400	76140400	114210600
114210624	2	76140416	76140416	114210624
114210648	2	76140432	76140432	114210648
114210672	2	76140448	76140448	114210672
114210696	2	76140464	76140464	114210696
114210720	2	76140480	76140480	114210720
114210744	2	76140496	76140496	114210744
114210768	2	76140512	76140512	114210768
114210792	2	76140528	76140528	114210792
114210816	2	76140544	76140544	114210816
114210840	2	76140560	76140560	114210840
114210864	2	76140576	76140576	114210864
114210888	2	76140592	76140592	114210888
114210912	2	76140608	76140608	114210912
114210936	2	76140624	76140624	114210936
114210960	2	76140640	76140640	114210960
114210984	2	76140656	76140656	114210984
114211008	2	76140672	76140672	114211008
114211032	2	76140688	76140688	114211032
114211056	2	76140704	76140704	114211056
114211080	2	76140720	76140720	114211080
114211104	2	76140736	76140736	114211104
114211128	2	76140752	76140752	114211128
114211152	2	76140768	76140768	114211152
114211176	2	76140784	76140784	114211176
114211200	2	76140800	76140800	114211200
114211224	2	76140816	76140816	114211224
114211248	2	76140832	76140832	114211248
114211272	2	76140848	76140848	114211272
114211296	2	76140864	76140864	114211296
114211320	2	76140880	76140880	114211320
114211344	2	76140896	76140896	114211344
114211368	2	76140912	76140912	114211368
114211392	2	76140928	76140928	114211392
114211416	2	76140944	76140944	114211416
114211440	2	76140960	76140960	114211440
114211464	2	76140976	76140976	114211464
114211488	2	76140992	76140992	114211488
114211512	2	76141008	76141008	114211512
114211536	2	76141024	76141024	114211536
114211560	2	76141040	76141040	114211560
114211584	2	76141056	76141056	114211584
114211608	2	76141072	76141072	114211608
114211632	2	76141088	76141088	114211632
114211656	2	76141104	76141104	114211656
114211680	2	76141120	76141120	114211680
114211704	2	76141136	76141136	114211704
114211728	2	76141152	76141152	114211728
114211752	2	76141168	76141168	114211752
114211776	2	76141184	76141184	114211776
114211800	2	76141200	76141200	114211800
114211824	2	76141216	76141216	114211824
114211848	2	76141232	76141232	114211848
114211872	2	76141248	76141248	114211872
114211896	2	76141264	76141264	114211896
114211920	2	76141280	76141280	114211920
114211944	2	76141296	76141296	114211944
114211968	2	76141312	76141312	114211968
114211992	2	76141328	76141328	114211992
114212016	2	76141344	76141344	114212016
114212040	2	76141360	76141360	114212040
114212064	2	76141376	76141376	114212064
114212088	2	76141392	76141392	114212088
114212112	2	76141408	76141408	114212112
114212136	2	76141424	76141424	114212136
114212160	2	76141440	76141440	114212160
114212184	2	76141456	76141456	114212184
114212208	2	76141472	76141472	114212208
114212232	2	76141488	76141488	114212232
114212256	2	76141504	76141504	114212256
114212280	2	76141520	76141520	114212280
114212304	2	76141536	76141536	114212304
114212328	2	76141552	76141552	114212328
114212352	2	76141568	76141568	114212352
114212376	2	76141584	76141584	114212376
114212400	2	76141600	76141600	114212400
114212424	2	76141616	76141616	114212424
114212448	2	76141632	76141632	114212448
114212472	2	76141648	76141648	114212472
114212496	2	76141664	76141664	114212496
114212520	2	76141680	76141680	114212520
114212544	2	76141696	76141696	114212544
114212568	2	76141712	76141712	114212568
114212592	2	76141728	76141728	114212592
114212616	2	76141744	76141744	114212616
114212640	2	76141760	76141760	114212640
114212664	2	76141776	76141776	114212664
114212688	2	76141792	76141792	114212688
114212712	2	76141808	76141808	114212712
114212736	2	76141824	76141824	114212736
114212760	2	76141840	76141840	114212760
114212784	2	76141856	76141856	114212784
114212808	2	76141872	76141872	114212808
114212832	2	76141888	76141888	114212832
114212856	2	76141904	76141904	114212856
114212880	2	76141920	76141920	114212880
114212904	2	76141936	76141936	114212904
114212928	2	76141952	76141952	114212928
114212952	2	76141968	76141968	114212952
114212976	2	76141984	76141984	114212976
114213000	2	76142000	76142000	114213000
114213024	2	76142016	76142016	114213024
114213048	2	76142032	76142032	114213048
114213072	2	76142048	76142048	114213072
114213096	2	76142064	76142064	114213096
114213120	2	76142080	76142080	114213120
114213144	2	76142096	76142096	114213144
114213168	2	76142112	76142112	114213168
114213192	2	76142128	76142128	114213192
114213216	2	76142144	76142144	114213216
114213240	2	76142160	76142160	114213240
114213264	2	76142176	76142176	114213264
114213288	2	76142192	76142192	114213288
114213312	2	76142208	76142208	114213312
114213336	2	76142224	76142224	114213336
114213360	2	76142240	76142240	114213360
114213384	2	76142256	76142256	114213384
114213408	2	76142272	76142272	114213408
114213432	2	76142288	76142288	114213432
114213456	2	76142304	76142304	114213456
114213480	2	76142320	76142320	114213480
114213504	2	76142336	76142336	114213504
114213528	2	76142352	76142352	114213528
114213552	2	76142368	76142368	114213552
114213576	2	76142384	76142384	114213576
114213600	2	76142400	76142400	114213600
114213624	2	76142416	76142416	114213624
114213648	2	76142432	76142432	114213648
114213672	2	76142448	76142448	114213672
114213696	2	76142464	76142464	114213696
114213720	2	76142480	76142480	114213720
114213744	2	76142496	76142496	114213744
114213768	2	76142512	76142512	114213768
114213792	2	76142528	76142528	114213792
114213816	2	76142544	76142544	114213816
114213840	2	76142560	76142560	114213840
114213864	2	76142576	76142576	114213864
114213888	2	76142592	76142592	114213888
114213912	2	76142608	76142608	114213912
114213936	2	76142624	76142624	114213936
114213960	2	76142640	76142640	114213960
114213984	2	76142656	76142656	114213984
114214008	2	76142672	76142672	114214008
114214032	2	76142688	76142688	114214032
114214056	2	76142704	76142704	114214056
114214080	2	76142720	76142720	114214080
114214104	2	76142736	76142736	114214104
114214128	2	76142752	76142752	114214128
114214152	2	76142768	76142768	114214152
114214176	2	76142784	76142784	114214176
114214200	2	76142800	76142800	114214200
114214224	2	76142816	76142816	114214224
114214248	2	76142832	76142832	114214248
114214272	2	76142848	76142848	114214272
114214296	2	76142864	76142864	114214296
114214320	2	76142880	76142880	114214320
114214344	2	76142896	76142896	114214344
114214368	2	76142912	76142912	114214368
114214392	2	76142928	76142928	114214392
114214416	2	76142944	76142944	114214416
114214440	2	76142960	76142960	114214440
114214464	2	76142976	76142976	114214464
114214488	2	76142992	76142992	114214488
114214512	2	76143008	76143008	114214512
114214536	2	76143024	76143024	114214536
114214560	2	76143040	76143040	114214560
114214584	2	76143056	76143056	114214584
114214608	2	76143072	76143072	114214608
114214632	2	76143088	76143088	114214632
114214656	2	76143104	76143104	114214656
114214680	2	76143120	76143120	114214680
114214704	2	76143136	76143136	114214704
114214728	2	76143152	76143152	114214728
114214752	2	76143168	76143168	114214752
114214776	2	76143184	76143184	114214776
114214800	2	76143200	76143200	114214800
114214824	2	76143216	76143216	114214824
114214848	2	76143232	76143232	114214848
114214872	2	76143248	76143248	114214872
114214896	2	76143264	76143264	114214896
114214920	2	76143280	76143280	114214920
114214944	2	76143296	76143296	114214944
114214968	2	76143312	76143312	114214968
114214992	2	76143328	76143328	114214992
114215016	2	76143344	76143344	114215016
114215040	2	76143360	76143360	114215040
114215064	2	76143376	76143376	114215064
114215088	2	76143392	76143392	114215088
114215112	2	76143408	76143408	114215112
114215136	2	76143424	76143424	114215136
114215160	2	76143440	76143440	114215160
114215184	2	76143456	76143456	114215184
114215208	2	76143472	76143472	114215208
114215232	2	76143488	76143488	114215232
